"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Gander (CA), Newfoundland and Labrador","2016S0504011","Both sexes","All ages","Persons","249","units","0","v1060772491","4.1.1","13477","","","","0"
"2021","Gander (CA), Newfoundland and Labrador","2016S0504011","Both sexes","All ages","Persons","249","units","0","v1060772491","4.1.1","13488","","","","0"
"2022","Gander (CA), Newfoundland and Labrador","2016S0504011","Both sexes","All ages","Persons","249","units","0","v1060772491","4.1.1","13667","","","","0"
"2014","Corner Brook (CA), Newfoundland and Labrador","2016S0504015","Both sexes","All ages","Persons","249","units","0","v1060772821","5.1.1","32333","","","","0"
"2015","Corner Brook (CA), Newfoundland and Labrador","2016S0504015","Both sexes","All ages","Persons","249","units","0","v1060772821","5.1.1","32397","","","","0"
"2016","Corner Brook (CA), Newfoundland and Labrador","2016S0504015","Both sexes","All ages","Persons","249","units","0","v1060772821","5.1.1","32498","","","","0"
"2017","Corner Brook (CA), Newfoundland and Labrador","2016S0504015","Both sexes","All ages","Persons","249","units","0","v1060772821","5.1.1","32360","","","","0"
"2018","Corner Brook (CA), Newfoundland and Labrador","2016S0504015","Both sexes","All ages","Persons","249","units","0","v1060772821","5.1.1","32124","","","","0"
"2019","Corner Brook (CA), Newfoundland and Labrador","2016S0504015","Both sexes","All ages","Persons","249","units","0","v1060772821","5.1.1","32031","","","","0"
"2020","Corner Brook (CA), Newfoundland and Labrador","2016S0504015","Both sexes","All ages","Persons","249","units","0","v1060772821","5.1.1","31718","","","","0"
"2021","Corner Brook (CA), Newfoundland and Labrador","2016S0504015","Both sexes","All ages","Persons","249","units","0","v1060772821","5.1.1","31597","","","","0"
"2022","Corner Brook (CA), Newfoundland and Labrador","2016S0504015","Both sexes","All ages","Persons","249","units","0","v1060772821","5.1.1","31840","","","","0"
"2014","Charlottetown (CA), Prince Edward Island","2016S0504105","Both sexes","All ages","Persons","249","units","0","v1060773151","6.1.1","68692","","","","0"
"2015","Charlottetown (CA), Prince Edward Island","2016S0504105","Both sexes","All ages","Persons","249","units","0","v1060773151","6.1.1","69480","","","","0"
"2016","Charlottetown (CA), Prince Edward Island","2016S0504105","Both sexes","All ages","Persons","249","units","0","v1060773151","6.1.1","71533","","","","0"
"2017","Charlottetown (CA), Prince Edward Island","2016S0504105","Both sexes","All ages","Persons","249","units","0","v1060773151","6.1.1","74485","","","","0"
"2018","Charlottetown (CA), Prince Edward Island","2016S0504105","Both sexes","All ages","Persons","249","units","0","v1060773151","6.1.1","76649","","","","0"
"2019","Charlottetown (CA), Prince Edward Island","2016S0504105","Both sexes","All ages","Persons","249","units","0","v1060773151","6.1.1","79210","","","","0"
"2020","Charlottetown (CA), Prince Edward Island","2016S0504105","Both sexes","All ages","Persons","249","units","0","v1060773151","6.1.1","81602","","","","0"
"2021","Charlottetown (CA), Prince Edward Island","2016S0504105","Both sexes","All ages","Persons","249","units","0","v1060773151","6.1.1","83381","","","","0"
"2022","Charlottetown (CA), Prince Edward Island","2016S0504105","Both sexes","All ages","Persons","249","units","0","v1060773151","6.1.1","86865","","","","0"
"2014","Summerside (CA), Prince Edward Island","2016S0504110","Both sexes","All ages","Persons","249","units","0","v1060773481","7.1.1","16970","","","","0"
"2015","Summerside (CA), Prince Edward Island","2016S0504110","Both sexes","All ages","Persons","249","units","0","v1060773481","7.1.1","16909","","","","0"
"2016","Summerside (CA), Prince Edward Island","2016S0504110","Both sexes","All ages","Persons","249","units","0","v1060773481","7.1.1","16955","","","","0"
"2017","Summerside (CA), Prince Edward Island","2016S0504110","Both sexes","All ages","Persons","249","units","0","v1060773481","7.1.1","17103","","","","0"
"2018","Summerside (CA), Prince Edward Island","2016S0504110","Both sexes","All ages","Persons","249","units","0","v1060773481","7.1.1","17493","","","","0"
"2019","Summerside (CA), Prince Edward Island","2016S0504110","Both sexes","All ages","Persons","249","units","0","v1060773481","7.1.1","17883","","","","0"
"2020","Summerside (CA), Prince Edward Island","2016S0504110","Both sexes","All ages","Persons","249","units","0","v1060773481","7.1.1","18125","","","","0"
"2021","Summerside (CA), Prince Edward Island","2016S0504110","Both sexes","All ages","Persons","249","units","0","v1060773481","7.1.1","18483","","","","0"
"2022","Summerside (CA), Prince Edward Island","2016S0504110","Both sexes","All ages","Persons","249","units","0","v1060773481","7.1.1","18938","","","","0"
"2014","Kentville (CA), Nova Scotia","2016S0504210","Both sexes","All ages","Persons","249","units","0","v1060774141","9.1.1","26774","","","","0"
"2015","Kentville (CA), Nova Scotia","2016S0504210","Both sexes","All ages","Persons","249","units","0","v1060774141","9.1.1","26639","","","","0"
"2016","Kentville (CA), Nova Scotia","2016S0504210","Both sexes","All ages","Persons","249","units","0","v1060774141","9.1.1","26754","","","","0"
"2017","Kentville (CA), Nova Scotia","2016S0504210","Both sexes","All ages","Persons","249","units","0","v1060774141","9.1.1","27015","","","","0"
"2018","Kentville (CA), Nova Scotia","2016S0504210","Both sexes","All ages","Persons","249","units","0","v1060774141","9.1.1","27511","","","","0"
"2019","Kentville (CA), Nova Scotia","2016S0504210","Both sexes","All ages","Persons","249","units","0","v1060774141","9.1.1","27819","","","","0"
"2020","Kentville (CA), Nova Scotia","2016S0504210","Both sexes","All ages","Persons","249","units","0","v1060774141","9.1.1","28223","","","","0"
"2021","Kentville (CA), Nova Scotia","2016S0504210","Both sexes","All ages","Persons","249","units","0","v1060774141","9.1.1","28888","","","","0"
"2022","Kentville (CA), Nova Scotia","2016S0504210","Both sexes","All ages","Persons","249","units","0","v1060774141","9.1.1","29683","","","","0"
"2014","Truro (CA), Nova Scotia","2016S0504215","Both sexes","All ages","Persons","249","units","0","v1060774471","10.1.1","46463","","","","0"
"2015","Truro (CA), Nova Scotia","2016S0504215","Both sexes","All ages","Persons","249","units","0","v1060774471","10.1.1","46323","","","","0"
"2016","Truro (CA), Nova Scotia","2016S0504215","Both sexes","All ages","Persons","249","units","0","v1060774471","10.1.1","46588","","","","0"
"2017","Truro (CA), Nova Scotia","2016S0504215","Both sexes","All ages","Persons","249","units","0","v1060774471","10.1.1","46497","","","","0"
"2018","Truro (CA), Nova Scotia","2016S0504215","Both sexes","All ages","Persons","249","units","0","v1060774471","10.1.1","46629","","","","0"
"2019","Truro (CA), Nova Scotia","2016S0504215","Both sexes","All ages","Persons","249","units","0","v1060774471","10.1.1","46873","","","","0"
"2020","Truro (CA), Nova Scotia","2016S0504215","Both sexes","All ages","Persons","249","units","0","v1060774471","10.1.1","47173","","","","0"
"2021","Truro (CA), Nova Scotia","2016S0504215","Both sexes","All ages","Persons","249","units","0","v1060774471","10.1.1","47412","","","","0"
"2022","Truro (CA), Nova Scotia","2016S0504215","Both sexes","All ages","Persons","249","units","0","v1060774471","10.1.1","48282","","","","0"
"2014","New Glasgow (CA), Nova Scotia","2016S0504220","Both sexes","All ages","Persons","249","units","0","v1060774801","11.1.1","35661","","","","0"
"2015","New Glasgow (CA), Nova Scotia","2016S0504220","Both sexes","All ages","Persons","249","units","0","v1060774801","11.1.1","35282","","","","0"
"2016","New Glasgow (CA), Nova Scotia","2016S0504220","Both sexes","All ages","Persons","249","units","0","v1060774801","11.1.1","35053","","","","0"
"2017","New Glasgow (CA), Nova Scotia","2016S0504220","Both sexes","All ages","Persons","249","units","0","v1060774801","11.1.1","34958","","","","0"
"2018","New Glasgow (CA), Nova Scotia","2016S0504220","Both sexes","All ages","Persons","249","units","0","v1060774801","11.1.1","34863","","","","0"
"2019","New Glasgow (CA), Nova Scotia","2016S0504220","Both sexes","All ages","Persons","249","units","0","v1060774801","11.1.1","34854","","","","0"
"2020","New Glasgow (CA), Nova Scotia","2016S0504220","Both sexes","All ages","Persons","249","units","0","v1060774801","11.1.1","34950","","","","0"
"2021","New Glasgow (CA), Nova Scotia","2016S0504220","Both sexes","All ages","Persons","249","units","0","v1060774801","11.1.1","35250","","","","0"
"2022","New Glasgow (CA), Nova Scotia","2016S0504220","Both sexes","All ages","Persons","249","units","0","v1060774801","11.1.1","35717","","","","0"
"2014","Cape Breton (CA), Nova Scotia","2016S0504225","Both sexes","All ages","Persons","249","units","0","v1060775131","12.1.1","101593","","","","0"
"2015","Cape Breton (CA), Nova Scotia","2016S0504225","Both sexes","All ages","Persons","249","units","0","v1060775131","12.1.1","100697","","","","0"
"2016","Cape Breton (CA), Nova Scotia","2016S0504225","Both sexes","All ages","Persons","249","units","0","v1060775131","12.1.1","100359","","","","0"
"2017","Cape Breton (CA), Nova Scotia","2016S0504225","Both sexes","All ages","Persons","249","units","0","v1060775131","12.1.1","99638","","","","0"
"2018","Cape Breton (CA), Nova Scotia","2016S0504225","Both sexes","All ages","Persons","249","units","0","v1060775131","12.1.1","99553","","","","0"
"2019","Cape Breton (CA), Nova Scotia","2016S0504225","Both sexes","All ages","Persons","249","units","0","v1060775131","12.1.1","100995","","","","0"
"2020","Cape Breton (CA), Nova Scotia","2016S0504225","Both sexes","All ages","Persons","249","units","0","v1060775131","12.1.1","100258","","","","0"
"2021","Cape Breton (CA), Nova Scotia","2016S0504225","Both sexes","All ages","Persons","249","units","0","v1060775131","12.1.1","97924","","","","0"
"2022","Cape Breton (CA), Nova Scotia","2016S0504225","Both sexes","All ages","Persons","249","units","0","v1060775131","12.1.1","98821","","","","0"
"2014","Fredericton (CA), New Brunswick","2016S0504320","Both sexes","All ages","Persons","249","units","0","v1060776121","15.1.1","102122","","","","0"
"2015","Fredericton (CA), New Brunswick","2016S0504320","Both sexes","All ages","Persons","249","units","0","v1060776121","15.1.1","102896","","","","0"
"2016","Fredericton (CA), New Brunswick","2016S0504320","Both sexes","All ages","Persons","249","units","0","v1060776121","15.1.1","104387","","","","0"
"2017","Fredericton (CA), New Brunswick","2016S0504320","Both sexes","All ages","Persons","249","units","0","v1060776121","15.1.1","106034","","","","0"
"2018","Fredericton (CA), New Brunswick","2016S0504320","Both sexes","All ages","Persons","249","units","0","v1060776121","15.1.1","107761","","","","0"
"2019","Fredericton (CA), New Brunswick","2016S0504320","Both sexes","All ages","Persons","249","units","0","v1060776121","15.1.1","109759","","","","0"
"2020","Fredericton (CA), New Brunswick","2016S0504320","Both sexes","All ages","Persons","249","units","0","v1060776121","15.1.1","111369","","","","0"
"2021","Fredericton (CA), New Brunswick","2016S0504320","Both sexes","All ages","Persons","249","units","0","v1060776121","15.1.1","112428","","","","0"
"2022","Fredericton (CA), New Brunswick","2016S0504320","Both sexes","All ages","Persons","249","units","0","v1060776121","15.1.1","116159","","","","0"
"2014","Bathurst (CA), New Brunswick","2016S0504328","Both sexes","All ages","Persons","249","units","0","v1060776451","16.1.1","31675","","","","0"
"2015","Bathurst (CA), New Brunswick","2016S0504328","Both sexes","All ages","Persons","249","units","0","v1060776451","16.1.1","31673","","","","0"
"2016","Bathurst (CA), New Brunswick","2016S0504328","Both sexes","All ages","Persons","249","units","0","v1060776451","16.1.1","31688","","","","0"
"2017","Bathurst (CA), New Brunswick","2016S0504328","Both sexes","All ages","Persons","249","units","0","v1060776451","16.1.1","31650","","","","0"
"2018","Bathurst (CA), New Brunswick","2016S0504328","Both sexes","All ages","Persons","249","units","0","v1060776451","16.1.1","31597","","","","0"
"2019","Bathurst (CA), New Brunswick","2016S0504328","Both sexes","All ages","Persons","249","units","0","v1060776451","16.1.1","31687","","","","0"
"2020","Bathurst (CA), New Brunswick","2016S0504328","Both sexes","All ages","Persons","249","units","0","v1060776451","16.1.1","31751","","","","0"
"2021","Bathurst (CA), New Brunswick","2016S0504328","Both sexes","All ages","Persons","249","units","0","v1060776451","16.1.1","31742","","","","0"
"2022","Bathurst (CA), New Brunswick","2016S0504328","Both sexes","All ages","Persons","249","units","0","v1060776451","16.1.1","31999","","","","0"
"2014","Miramichi (CA), New Brunswick","2016S0504329","Both sexes","All ages","Persons","249","units","0","v1060776781","17.1.1","28132","","","","0"
"2015","Miramichi (CA), New Brunswick","2016S0504329","Both sexes","All ages","Persons","249","units","0","v1060776781","17.1.1","28004","","","","0"
"2016","Miramichi (CA), New Brunswick","2016S0504329","Both sexes","All ages","Persons","249","units","0","v1060776781","17.1.1","28033","","","","0"
"2017","Miramichi (CA), New Brunswick","2016S0504329","Both sexes","All ages","Persons","249","units","0","v1060776781","17.1.1","27965","","","","0"
"2018","Miramichi (CA), New Brunswick","2016S0504329","Both sexes","All ages","Persons","249","units","0","v1060776781","17.1.1","27894","","","","0"
"2019","Miramichi (CA), New Brunswick","2016S0504329","Both sexes","All ages","Persons","249","units","0","v1060776781","17.1.1","27941","","","","0"
"2020","Miramichi (CA), New Brunswick","2016S0504329","Both sexes","All ages","Persons","249","units","0","v1060776781","17.1.1","27981","","","","0"
"2021","Miramichi (CA), New Brunswick","2016S0504329","Both sexes","All ages","Persons","249","units","0","v1060776781","17.1.1","28142","","","","0"
"2022","Miramichi (CA), New Brunswick","2016S0504329","Both sexes","All ages","Persons","249","units","0","v1060776781","17.1.1","28749","","","","0"
"2014","Edmundston (CA), New Brunswick","2016S0504335","Both sexes","All ages","Persons","249","units","0","v1060777111","18.1.1","23895","","","","0"
"2015","Edmundston (CA), New Brunswick","2016S0504335","Both sexes","All ages","Persons","249","units","0","v1060777111","18.1.1","23915","","","","0"
"2016","Edmundston (CA), New Brunswick","2016S0504335","Both sexes","All ages","Persons","249","units","0","v1060777111","18.1.1","23963","","","","0"
"2017","Edmundston (CA), New Brunswick","2016S0504335","Both sexes","All ages","Persons","249","units","0","v1060777111","18.1.1","23996","","","","0"
"2018","Edmundston (CA), New Brunswick","2016S0504335","Both sexes","All ages","Persons","249","units","0","v1060777111","18.1.1","23960","","","","0"
"2019","Edmundston (CA), New Brunswick","2016S0504335","Both sexes","All ages","Persons","249","units","0","v1060777111","18.1.1","23904","","","","0"
"2020","Edmundston (CA), New Brunswick","2016S0504335","Both sexes","All ages","Persons","249","units","0","v1060777111","18.1.1","23854","","","","0"
"2021","Edmundston (CA), New Brunswick","2016S0504335","Both sexes","All ages","Persons","249","units","0","v1060777111","18.1.1","23839","","","","0"
"2022","Edmundston (CA), New Brunswick","2016S0504335","Both sexes","All ages","Persons","249","units","0","v1060777111","18.1.1","24132","","","","0"
"2014","Campbellton (CA), New Brunswick/Quebec","2016S0504330","Both sexes","All ages","Persons","249","units","0","v1060777441","19.1.1","16648","","","","0"
"2015","Campbellton (CA), New Brunswick/Quebec","2016S0504330","Both sexes","All ages","Persons","249","units","0","v1060777441","19.1.1","16509","","","","0"
"2016","Campbellton (CA), New Brunswick/Quebec","2016S0504330","Both sexes","All ages","Persons","249","units","0","v1060777441","19.1.1","16274","","","","0"
"2017","Campbellton (CA), New Brunswick/Quebec","2016S0504330","Both sexes","All ages","Persons","249","units","0","v1060777441","19.1.1","16180","","","","0"
"2018","Campbellton (CA), New Brunswick/Quebec","2016S0504330","Both sexes","All ages","Persons","249","units","0","v1060777441","19.1.1","16076","","","","0"
"2019","Campbellton (CA), New Brunswick/Quebec","2016S0504330","Both sexes","All ages","Persons","249","units","0","v1060777441","19.1.1","15999","","","","0"
"2020","Campbellton (CA), New Brunswick/Quebec","2016S0504330","Both sexes","All ages","Persons","249","units","0","v1060777441","19.1.1","15913","","","","0"
"2021","Campbellton (CA), New Brunswick/Quebec","2016S0504330","Both sexes","All ages","Persons","249","units","0","v1060777441","19.1.1","15805","","","","0"
"2022","Campbellton (CA), New Brunswick/Quebec","2016S0504330","Both sexes","All ages","Persons","249","units","0","v1060777441","19.1.1","15896","","","","0"
"2014","Campbellton (CA), New Brunswick part, New Brunswick","2016S050613330","Both sexes","All ages","Persons","249","units","0","v1060777771","20.1.1","13538","","","","0"
"2015","Campbellton (CA), New Brunswick part, New Brunswick","2016S050613330","Both sexes","All ages","Persons","249","units","0","v1060777771","20.1.1","13473","","","","0"
"2016","Campbellton (CA), New Brunswick part, New Brunswick","2016S050613330","Both sexes","All ages","Persons","249","units","0","v1060777771","20.1.1","13356","","","","0"
"2017","Campbellton (CA), New Brunswick part, New Brunswick","2016S050613330","Both sexes","All ages","Persons","249","units","0","v1060777771","20.1.1","13259","","","","0"
"2018","Campbellton (CA), New Brunswick part, New Brunswick","2016S050613330","Both sexes","All ages","Persons","249","units","0","v1060777771","20.1.1","13126","","","","0"
"2019","Campbellton (CA), New Brunswick part, New Brunswick","2016S050613330","Both sexes","All ages","Persons","249","units","0","v1060777771","20.1.1","13021","","","","0"
"2020","Campbellton (CA), New Brunswick part, New Brunswick","2016S050613330","Both sexes","All ages","Persons","249","units","0","v1060777771","20.1.1","12968","","","","0"
"2021","Campbellton (CA), New Brunswick part, New Brunswick","2016S050613330","Both sexes","All ages","Persons","249","units","0","v1060777771","20.1.1","12865","","","","0"
"2022","Campbellton (CA), New Brunswick part, New Brunswick","2016S050613330","Both sexes","All ages","Persons","249","units","0","v1060777771","20.1.1","12943","","","","0"
"2014","Campbellton (CA), Quebec part, Quebec","2016S050624330","Both sexes","All ages","Persons","249","units","0","v1060778101","21.1.1","3110","","","","0"
"2015","Campbellton (CA), Quebec part, Quebec","2016S050624330","Both sexes","All ages","Persons","249","units","0","v1060778101","21.1.1","3036","","","","0"
"2016","Campbellton (CA), Quebec part, Quebec","2016S050624330","Both sexes","All ages","Persons","249","units","0","v1060778101","21.1.1","2918","","","","0"
"2017","Campbellton (CA), Quebec part, Quebec","2016S050624330","Both sexes","All ages","Persons","249","units","0","v1060778101","21.1.1","2921","","","","0"
"2018","Campbellton (CA), Quebec part, Quebec","2016S050624330","Both sexes","All ages","Persons","249","units","0","v1060778101","21.1.1","2950","","","","0"
"2019","Campbellton (CA), Quebec part, Quebec","2016S050624330","Both sexes","All ages","Persons","249","units","0","v1060778101","21.1.1","2978","","","","0"
"2020","Campbellton (CA), Quebec part, Quebec","2016S050624330","Both sexes","All ages","Persons","249","units","0","v1060778101","21.1.1","2945","","","","0"
"2021","Campbellton (CA), Quebec part, Quebec","2016S050624330","Both sexes","All ages","Persons","249","units","0","v1060778101","21.1.1","2940","","","","0"
"2022","Campbellton (CA), Quebec part, Quebec","2016S050624330","Both sexes","All ages","Persons","249","units","0","v1060778101","21.1.1","2953","","","","0"
"2014","Matane (CA), Quebec","2016S0504403","Both sexes","All ages","Persons","249","units","0","v1060778431","22.1.1","18186","","","","0"
"2015","Matane (CA), Quebec","2016S0504403","Both sexes","All ages","Persons","249","units","0","v1060778431","22.1.1","17968","","","","0"
"2016","Matane (CA), Quebec","2016S0504403","Both sexes","All ages","Persons","249","units","0","v1060778431","22.1.1","17986","","","","0"
"2017","Matane (CA), Quebec","2016S0504403","Both sexes","All ages","Persons","249","units","0","v1060778431","22.1.1","17923","","","","0"
"2018","Matane (CA), Quebec","2016S0504403","Both sexes","All ages","Persons","249","units","0","v1060778431","22.1.1","17795","","","","0"
"2019","Matane (CA), Quebec","2016S0504403","Both sexes","All ages","Persons","249","units","0","v1060778431","22.1.1","17682","","","","0"
"2020","Matane (CA), Quebec","2016S0504403","Both sexes","All ages","Persons","249","units","0","v1060778431","22.1.1","17678","","","","0"
"2021","Matane (CA), Quebec","2016S0504403","Both sexes","All ages","Persons","249","units","0","v1060778431","22.1.1","17505","","","","0"
"2022","Matane (CA), Quebec","2016S0504403","Both sexes","All ages","Persons","249","units","0","v1060778431","22.1.1","17748","","","","0"
"2014","Rimouski (CA), Quebec","2016S0504404","Both sexes","All ages","Persons","249","units","0","v1060778761","23.1.1","55108","","","","0"
"2015","Rimouski (CA), Quebec","2016S0504404","Both sexes","All ages","Persons","249","units","0","v1060778761","23.1.1","55343","","","","0"
"2016","Rimouski (CA), Quebec","2016S0504404","Both sexes","All ages","Persons","249","units","0","v1060778761","23.1.1","55558","","","","0"
"2017","Rimouski (CA), Quebec","2016S0504404","Both sexes","All ages","Persons","249","units","0","v1060778761","23.1.1","55658","","","","0"
"2018","Rimouski (CA), Quebec","2016S0504404","Both sexes","All ages","Persons","249","units","0","v1060778761","23.1.1","55785","","","","0"
"2019","Rimouski (CA), Quebec","2016S0504404","Both sexes","All ages","Persons","249","units","0","v1060778761","23.1.1","56174","","","","0"
"2020","Rimouski (CA), Quebec","2016S0504404","Both sexes","All ages","Persons","249","units","0","v1060778761","23.1.1","56386","","","","0"
"2021","Rimouski (CA), Quebec","2016S0504404","Both sexes","All ages","Persons","249","units","0","v1060778761","23.1.1","56647","","","","0"
"2022","Rimouski (CA), Quebec","2016S0504404","Both sexes","All ages","Persons","249","units","0","v1060778761","23.1.1","57013","","","","0"
"2014","Rivière-du-Loup (CA), Quebec","2016S0504405","Both sexes","All ages","Persons","249","units","0","v1060779091","24.1.1","29203","","","","0"
"2015","Rivière-du-Loup (CA), Quebec","2016S0504405","Both sexes","All ages","Persons","249","units","0","v1060779091","24.1.1","29024","","","","0"
"2016","Rivière-du-Loup (CA), Quebec","2016S0504405","Both sexes","All ages","Persons","249","units","0","v1060779091","24.1.1","29004","","","","0"
"2017","Rivière-du-Loup (CA), Quebec","2016S0504405","Both sexes","All ages","Persons","249","units","0","v1060779091","24.1.1","29237","","","","0"
"2018","Rivière-du-Loup (CA), Quebec","2016S0504405","Both sexes","All ages","Persons","249","units","0","v1060779091","24.1.1","29459","","","","0"
"2019","Rivière-du-Loup (CA), Quebec","2016S0504405","Both sexes","All ages","Persons","249","units","0","v1060779091","24.1.1","29649","","","","0"
"2020","Rivière-du-Loup (CA), Quebec","2016S0504405","Both sexes","All ages","Persons","249","units","0","v1060779091","24.1.1","29787","","","","0"
"2021","Rivière-du-Loup (CA), Quebec","2016S0504405","Both sexes","All ages","Persons","249","units","0","v1060779091","24.1.1","29864","","","","0"
"2022","Rivière-du-Loup (CA), Quebec","2016S0504405","Both sexes","All ages","Persons","249","units","0","v1060779091","24.1.1","29979","","","","0"
"2014","Baie-Comeau (CA), Quebec","2016S0504406","Both sexes","All ages","Persons","249","units","0","v1060779421","25.1.1","28463","","","","0"
"2015","Baie-Comeau (CA), Quebec","2016S0504406","Both sexes","All ages","Persons","249","units","0","v1060779421","25.1.1","28113","","","","0"
"2016","Baie-Comeau (CA), Quebec","2016S0504406","Both sexes","All ages","Persons","249","units","0","v1060779421","25.1.1","27725","","","","0"
"2017","Baie-Comeau (CA), Quebec","2016S0504406","Both sexes","All ages","Persons","249","units","0","v1060779421","25.1.1","27542","","","","0"
"2018","Baie-Comeau (CA), Quebec","2016S0504406","Both sexes","All ages","Persons","249","units","0","v1060779421","25.1.1","27179","","","","0"
"2019","Baie-Comeau (CA), Quebec","2016S0504406","Both sexes","All ages","Persons","249","units","0","v1060779421","25.1.1","26971","","","","0"
"2020","Baie-Comeau (CA), Quebec","2016S0504406","Both sexes","All ages","Persons","249","units","0","v1060779421","25.1.1","26800","","","","0"
"2021","Baie-Comeau (CA), Quebec","2016S0504406","Both sexes","All ages","Persons","249","units","0","v1060779421","25.1.1","26710","","","","0"
"2022","Baie-Comeau (CA), Quebec","2016S0504406","Both sexes","All ages","Persons","249","units","0","v1060779421","25.1.1","26667","","","","0"
"2014","Alma (CA), Quebec","2016S0504410","Both sexes","All ages","Persons","249","units","0","v1060780081","27.1.1","33162","","","","0"
"2015","Alma (CA), Quebec","2016S0504410","Both sexes","All ages","Persons","249","units","0","v1060780081","27.1.1","33008","","","","0"
"2016","Alma (CA), Quebec","2016S0504410","Both sexes","All ages","Persons","249","units","0","v1060780081","27.1.1","32934","","","","0"
"2017","Alma (CA), Quebec","2016S0504410","Both sexes","All ages","Persons","249","units","0","v1060780081","27.1.1","32911","","","","0"
"2018","Alma (CA), Quebec","2016S0504410","Both sexes","All ages","Persons","249","units","0","v1060780081","27.1.1","32784","","","","0"
"2019","Alma (CA), Quebec","2016S0504410","Both sexes","All ages","Persons","249","units","0","v1060780081","27.1.1","32924","","","","0"
"2020","Alma (CA), Quebec","2016S0504410","Both sexes","All ages","Persons","249","units","0","v1060780081","27.1.1","33016","","","","0"
"2021","Alma (CA), Quebec","2016S0504410","Both sexes","All ages","Persons","249","units","0","v1060780081","27.1.1","33101","","","","0"
"2022","Alma (CA), Quebec","2016S0504410","Both sexes","All ages","Persons","249","units","0","v1060780081","27.1.1","33195","","","","0"
"2014","Dolbeau-Mistassini (CA), Quebec","2016S0504411","Both sexes","All ages","Persons","249","units","0","v1060780411","28.1.1","15813","","","","0"
"2015","Dolbeau-Mistassini (CA), Quebec","2016S0504411","Both sexes","All ages","Persons","249","units","0","v1060780411","28.1.1","15726","","","","0"
"2016","Dolbeau-Mistassini (CA), Quebec","2016S0504411","Both sexes","All ages","Persons","249","units","0","v1060780411","28.1.1","15648","","","","0"
"2017","Dolbeau-Mistassini (CA), Quebec","2016S0504411","Both sexes","All ages","Persons","249","units","0","v1060780411","28.1.1","15518","","","","0"
"2018","Dolbeau-Mistassini (CA), Quebec","2016S0504411","Both sexes","All ages","Persons","249","units","0","v1060780411","28.1.1","15541","","","","0"
"2019","Dolbeau-Mistassini (CA), Quebec","2016S0504411","Both sexes","All ages","Persons","249","units","0","v1060780411","28.1.1","15459","","","","0"
"2020","Dolbeau-Mistassini (CA), Quebec","2016S0504411","Both sexes","All ages","Persons","249","units","0","v1060780411","28.1.1","15414","","","","0"
"2021","Dolbeau-Mistassini (CA), Quebec","2016S0504411","Both sexes","All ages","Persons","249","units","0","v1060780411","28.1.1","15308","","","","0"
"2022","Dolbeau-Mistassini (CA), Quebec","2016S0504411","Both sexes","All ages","Persons","249","units","0","v1060780411","28.1.1","15317","","","","0"
"2014","Sept-Îles (CA), Quebec","2016S0504412","Both sexes","All ages","Persons","249","units","0","v1060780741","29.1.1","29175","","","","0"
"2015","Sept-Îles (CA), Quebec","2016S0504412","Both sexes","All ages","Persons","249","units","0","v1060780741","29.1.1","28842","","","","0"
"2016","Sept-Îles (CA), Quebec","2016S0504412","Both sexes","All ages","Persons","249","units","0","v1060780741","29.1.1","28584","","","","0"
"2017","Sept-Îles (CA), Quebec","2016S0504412","Both sexes","All ages","Persons","249","units","0","v1060780741","29.1.1","28325","","","","0"
"2018","Sept-Îles (CA), Quebec","2016S0504412","Both sexes","All ages","Persons","249","units","0","v1060780741","29.1.1","28300","","","","0"
"2019","Sept-Îles (CA), Quebec","2016S0504412","Both sexes","All ages","Persons","249","units","0","v1060780741","29.1.1","28166","","","","0"
"2020","Sept-Îles (CA), Quebec","2016S0504412","Both sexes","All ages","Persons","249","units","0","v1060780741","29.1.1","28231","","","","0"
"2021","Sept-Îles (CA), Quebec","2016S0504412","Both sexes","All ages","Persons","249","units","0","v1060780741","29.1.1","28239","","","","0"
"2022","Sept-Îles (CA), Quebec","2016S0504412","Both sexes","All ages","Persons","249","units","0","v1060780741","29.1.1","28202","","","","0"
"2014","Sainte-Marie (CA), Quebec","2016S0504423","Both sexes","All ages","Persons","249","units","0","v1060781401","31.1.1","13480","","","","0"
"2015","Sainte-Marie (CA), Quebec","2016S0504423","Both sexes","All ages","Persons","249","units","0","v1060781401","31.1.1","13613","","","","0"
"2016","Sainte-Marie (CA), Quebec","2016S0504423","Both sexes","All ages","Persons","249","units","0","v1060781401","31.1.1","13621","","","","0"
"2017","Sainte-Marie (CA), Quebec","2016S0504423","Both sexes","All ages","Persons","249","units","0","v1060781401","31.1.1","13740","","","","0"
"2018","Sainte-Marie (CA), Quebec","2016S0504423","Both sexes","All ages","Persons","249","units","0","v1060781401","31.1.1","13815","","","","0"
"2019","Sainte-Marie (CA), Quebec","2016S0504423","Both sexes","All ages","Persons","249","units","0","v1060781401","31.1.1","13609","","","","0"
"2020","Sainte-Marie (CA), Quebec","2016S0504423","Both sexes","All ages","Persons","249","units","0","v1060781401","31.1.1","13234","","","","0"
"2021","Sainte-Marie (CA), Quebec","2016S0504423","Both sexes","All ages","Persons","249","units","0","v1060781401","31.1.1","13468","","","","0"
