"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Hamilton-Niagara Peninsula, Ontario","2016S05003550","Both sexes","All ages","Persons","249","units","0","v1061318971","44.1.1","1559341","","","","0"
"2022","Hamilton-Niagara Peninsula, Ontario","2016S05003550","Both sexes","All ages","Persons","249","units","0","v1061318971","44.1.1","1587775","","","","0"
"2014","London, Ontario","2016S05003560","Both sexes","All ages","Persons","249","units","0","v1061319301","45.1.1","662431","","","","0"
"2015","London, Ontario","2016S05003560","Both sexes","All ages","Persons","249","units","0","v1061319301","45.1.1","666858","","","","0"
"2016","London, Ontario","2016S05003560","Both sexes","All ages","Persons","249","units","0","v1061319301","45.1.1","676769","","","","0"
"2017","London, Ontario","2016S05003560","Both sexes","All ages","Persons","249","units","0","v1061319301","45.1.1","690291","","","","0"
"2018","London, Ontario","2016S05003560","Both sexes","All ages","Persons","249","units","0","v1061319301","45.1.1","705605","","","","0"
"2019","London, Ontario","2016S05003560","Both sexes","All ages","Persons","249","units","0","v1061319301","45.1.1","718092","","","","0"
"2020","London, Ontario","2016S05003560","Both sexes","All ages","Persons","249","units","0","v1061319301","45.1.1","729154","","","","0"
"2021","London, Ontario","2016S05003560","Both sexes","All ages","Persons","249","units","0","v1061319301","45.1.1","739540","","","","0"
"2022","London, Ontario","2016S05003560","Both sexes","All ages","Persons","249","units","0","v1061319301","45.1.1","760351","","","","0"
"2014","Windsor-Sarnia, Ontario","2016S05003570","Both sexes","All ages","Persons","249","units","0","v1061319631","46.1.1","641884","","","","0"
"2015","Windsor-Sarnia, Ontario","2016S05003570","Both sexes","All ages","Persons","249","units","0","v1061319631","46.1.1","641766","","","","0"
"2016","Windsor-Sarnia, Ontario","2016S05003570","Both sexes","All ages","Persons","249","units","0","v1061319631","46.1.1","646185","","","","0"
"2017","Windsor-Sarnia, Ontario","2016S05003570","Both sexes","All ages","Persons","249","units","0","v1061319631","46.1.1","650364","","","","0"
"2018","Windsor-Sarnia, Ontario","2016S05003570","Both sexes","All ages","Persons","249","units","0","v1061319631","46.1.1","658718","","","","0"
"2019","Windsor-Sarnia, Ontario","2016S05003570","Both sexes","All ages","Persons","249","units","0","v1061319631","46.1.1","664393","","","","0"
"2020","Windsor-Sarnia, Ontario","2016S05003570","Both sexes","All ages","Persons","249","units","0","v1061319631","46.1.1","667038","","","","0"
"2021","Windsor-Sarnia, Ontario","2016S05003570","Both sexes","All ages","Persons","249","units","0","v1061319631","46.1.1","666722","","","","0"
"2022","Windsor-Sarnia, Ontario","2016S05003570","Both sexes","All ages","Persons","249","units","0","v1061319631","46.1.1","679441","","","","0"
"2014","Stratford-Bruce Peninsula, Ontario","2016S05003580","Both sexes","All ages","Persons","249","units","0","v1061319961","47.1.1","302014","","","","0"
"2015","Stratford-Bruce Peninsula, Ontario","2016S05003580","Both sexes","All ages","Persons","249","units","0","v1061319961","47.1.1","303159","","","","0"
"2016","Stratford-Bruce Peninsula, Ontario","2016S05003580","Both sexes","All ages","Persons","249","units","0","v1061319961","47.1.1","305953","","","","0"
"2017","Stratford-Bruce Peninsula, Ontario","2016S05003580","Both sexes","All ages","Persons","249","units","0","v1061319961","47.1.1","309722","","","","0"
"2018","Stratford-Bruce Peninsula, Ontario","2016S05003580","Both sexes","All ages","Persons","249","units","0","v1061319961","47.1.1","314293","","","","0"
"2019","Stratford-Bruce Peninsula, Ontario","2016S05003580","Both sexes","All ages","Persons","249","units","0","v1061319961","47.1.1","318396","","","","0"
"2020","Stratford-Bruce Peninsula, Ontario","2016S05003580","Both sexes","All ages","Persons","249","units","0","v1061319961","47.1.1","322497","","","","0"
"2021","Stratford-Bruce Peninsula, Ontario","2016S05003580","Both sexes","All ages","Persons","249","units","0","v1061319961","47.1.1","327842","","","","0"
"2022","Stratford-Bruce Peninsula, Ontario","2016S05003580","Both sexes","All ages","Persons","249","units","0","v1061319961","47.1.1","333158","","","","0"
"2014","Northeast, Ontario","2016S05003590","Both sexes","All ages","Persons","249","units","0","v1061320291","48.1.1","564709","","","","0"
"2015","Northeast, Ontario","2016S05003590","Both sexes","All ages","Persons","249","units","0","v1061320291","48.1.1","563351","","","","0"
"2016","Northeast, Ontario","2016S05003590","Both sexes","All ages","Persons","249","units","0","v1061320291","48.1.1","563419","","","","0"
"2017","Northeast, Ontario","2016S05003590","Both sexes","All ages","Persons","249","units","0","v1061320291","48.1.1","563972","","","","0"
"2018","Northeast, Ontario","2016S05003590","Both sexes","All ages","Persons","249","units","0","v1061320291","48.1.1","566085","","","","0"
"2019","Northeast, Ontario","2016S05003590","Both sexes","All ages","Persons","249","units","0","v1061320291","48.1.1","568001","","","","0"
"2020","Northeast, Ontario","2016S05003590","Both sexes","All ages","Persons","249","units","0","v1061320291","48.1.1","569278","","","","0"
"2021","Northeast, Ontario","2016S05003590","Both sexes","All ages","Persons","249","units","0","v1061320291","48.1.1","571035","","","","0"
"2022","Northeast, Ontario","2016S05003590","Both sexes","All ages","Persons","249","units","0","v1061320291","48.1.1","579229","","","","0"
"2014","Northwest, Ontario","2016S05003595","Both sexes","All ages","Persons","249","units","0","v1061320621","49.1.1","240507","","","","0"
"2015","Northwest, Ontario","2016S05003595","Both sexes","All ages","Persons","249","units","0","v1061320621","49.1.1","239818","","","","0"
"2016","Northwest, Ontario","2016S05003595","Both sexes","All ages","Persons","249","units","0","v1061320621","49.1.1","240588","","","","0"
"2017","Northwest, Ontario","2016S05003595","Both sexes","All ages","Persons","249","units","0","v1061320621","49.1.1","241302","","","","0"
"2018","Northwest, Ontario","2016S05003595","Both sexes","All ages","Persons","249","units","0","v1061320621","49.1.1","241866","","","","0"
"2019","Northwest, Ontario","2016S05003595","Both sexes","All ages","Persons","249","units","0","v1061320621","49.1.1","242414","","","","0"
"2020","Northwest, Ontario","2016S05003595","Both sexes","All ages","Persons","249","units","0","v1061320621","49.1.1","242353","","","","0"
"2021","Northwest, Ontario","2016S05003595","Both sexes","All ages","Persons","249","units","0","v1061320621","49.1.1","241265","","","","0"
"2022","Northwest, Ontario","2016S05003595","Both sexes","All ages","Persons","249","units","0","v1061320621","49.1.1","241786","","","","0"
"2014","Manitoba","2016A000246","Both sexes","All ages","Persons","249","units","0","v1061320951","50.1.1","1279014","","","","0"
"2015","Manitoba","2016A000246","Both sexes","All ages","Persons","249","units","0","v1061320951","50.1.1","1292227","","","","0"
"2016","Manitoba","2016A000246","Both sexes","All ages","Persons","249","units","0","v1061320951","50.1.1","1314139","","","","0"
"2017","Manitoba","2016A000246","Both sexes","All ages","Persons","249","units","0","v1061320951","50.1.1","1334790","","","","0"
"2018","Manitoba","2016A000246","Both sexes","All ages","Persons","249","units","0","v1061320951","50.1.1","1352825","","","","0"
"2019","Manitoba","2016A000246","Both sexes","All ages","Persons","249","units","0","v1061320951","50.1.1","1369954","","","","0"
"2020","Manitoba","2016A000246","Both sexes","All ages","Persons","249","units","0","v1061320951","50.1.1","1379888","","","","0"
"2021","Manitoba","2016A000246","Both sexes","All ages","Persons","249","units","0","v1061320951","50.1.1","1391979","","","","0"
"2022","Manitoba","2016A000246","Both sexes","All ages","Persons","249","units","0","v1061320951","50.1.1","1409223","","","","0"
"2014","Southeast, Manitoba","2016S05004610","Both sexes","All ages","Persons","249","units","0","v1061321281","51.1.1","115406","","","","0"
"2015","Southeast, Manitoba","2016S05004610","Both sexes","All ages","Persons","249","units","0","v1061321281","51.1.1","118087","","","","0"
"2016","Southeast, Manitoba","2016S05004610","Both sexes","All ages","Persons","249","units","0","v1061321281","51.1.1","120667","","","","0"
"2017","Southeast, Manitoba","2016S05004610","Both sexes","All ages","Persons","249","units","0","v1061321281","51.1.1","122530","","","","0"
"2018","Southeast, Manitoba","2016S05004610","Both sexes","All ages","Persons","249","units","0","v1061321281","51.1.1","124400","","","","0"
"2019","Southeast, Manitoba","2016S05004610","Both sexes","All ages","Persons","249","units","0","v1061321281","51.1.1","126515","","","","0"
"2020","Southeast, Manitoba","2016S05004610","Both sexes","All ages","Persons","249","units","0","v1061321281","51.1.1","128599","","","","0"
"2021","Southeast, Manitoba","2016S05004610","Both sexes","All ages","Persons","249","units","0","v1061321281","51.1.1","131301","","","","0"
"2022","Southeast, Manitoba","2016S05004610","Both sexes","All ages","Persons","249","units","0","v1061321281","51.1.1","134105","","","","0"
"2014","South Central, Manitoba","2016S05004620","Both sexes","All ages","Persons","249","units","0","v1061321611","52.1.1","64358","","","","0"
"2015","South Central, Manitoba","2016S05004620","Both sexes","All ages","Persons","249","units","0","v1061321611","52.1.1","65269","","","","0"
"2016","South Central, Manitoba","2016S05004620","Both sexes","All ages","Persons","249","units","0","v1061321611","52.1.1","66666","","","","0"
"2017","South Central, Manitoba","2016S05004620","Both sexes","All ages","Persons","249","units","0","v1061321611","52.1.1","67647","","","","0"
"2018","South Central, Manitoba","2016S05004620","Both sexes","All ages","Persons","249","units","0","v1061321611","52.1.1","68693","","","","0"
"2019","South Central, Manitoba","2016S05004620","Both sexes","All ages","Persons","249","units","0","v1061321611","52.1.1","69858","","","","0"
"2020","South Central, Manitoba","2016S05004620","Both sexes","All ages","Persons","249","units","0","v1061321611","52.1.1","70783","","","","0"
"2021","South Central, Manitoba","2016S05004620","Both sexes","All ages","Persons","249","units","0","v1061321611","52.1.1","71638","","","","0"
"2022","South Central, Manitoba","2016S05004620","Both sexes","All ages","Persons","249","units","0","v1061321611","52.1.1","72718","","","","0"
"2014","Southwest, Manitoba","2016S05004630","Both sexes","All ages","Persons","249","units","0","v1061321941","53.1.1","114070","","","","0"
"2015","Southwest, Manitoba","2016S05004630","Both sexes","All ages","Persons","249","units","0","v1061321941","53.1.1","115061","","","","0"
"2016","Southwest, Manitoba","2016S05004630","Both sexes","All ages","Persons","249","units","0","v1061321941","53.1.1","116708","","","","0"
"2017","Southwest, Manitoba","2016S05004630","Both sexes","All ages","Persons","249","units","0","v1061321941","53.1.1","117747","","","","0"
"2018","Southwest, Manitoba","2016S05004630","Both sexes","All ages","Persons","249","units","0","v1061321941","53.1.1","118496","","","","0"
"2019","Southwest, Manitoba","2016S05004630","Both sexes","All ages","Persons","249","units","0","v1061321941","53.1.1","119688","","","","0"
"2020","Southwest, Manitoba","2016S05004630","Both sexes","All ages","Persons","249","units","0","v1061321941","53.1.1","120562","","","","0"
"2021","Southwest, Manitoba","2016S05004630","Both sexes","All ages","Persons","249","units","0","v1061321941","53.1.1","120847","","","","0"
"2022","Southwest, Manitoba","2016S05004630","Both sexes","All ages","Persons","249","units","0","v1061321941","53.1.1","121666","","","","0"
"2014","North Central, Manitoba","2016S05004640","Both sexes","All ages","Persons","249","units","0","v1061322271","54.1.1","49956","","","","0"
"2015","North Central, Manitoba","2016S05004640","Both sexes","All ages","Persons","249","units","0","v1061322271","54.1.1","50535","","","","0"
"2016","North Central, Manitoba","2016S05004640","Both sexes","All ages","Persons","249","units","0","v1061322271","54.1.1","51199","","","","0"
"2017","North Central, Manitoba","2016S05004640","Both sexes","All ages","Persons","249","units","0","v1061322271","54.1.1","51930","","","","0"
"2018","North Central, Manitoba","2016S05004640","Both sexes","All ages","Persons","249","units","0","v1061322271","54.1.1","52752","","","","0"
"2019","North Central, Manitoba","2016S05004640","Both sexes","All ages","Persons","249","units","0","v1061322271","54.1.1","53478","","","","0"
"2020","North Central, Manitoba","2016S05004640","Both sexes","All ages","Persons","249","units","0","v1061322271","54.1.1","54024","","","","0"
"2021","North Central, Manitoba","2016S05004640","Both sexes","All ages","Persons","249","units","0","v1061322271","54.1.1","54942","","","","0"
"2022","North Central, Manitoba","2016S05004640","Both sexes","All ages","Persons","249","units","0","v1061322271","54.1.1","55734","","","","0"
"2014","Winnipeg, Manitoba","2016S05004650","Both sexes","All ages","Persons","249","units","0","v1061322601","55.1.1","707447","","","","0"
"2015","Winnipeg, Manitoba","2016S05004650","Both sexes","All ages","Persons","249","units","0","v1061322601","55.1.1","715221","","","","0"
"2016","Winnipeg, Manitoba","2016S05004650","Both sexes","All ages","Persons","249","units","0","v1061322601","55.1.1","729753","","","","0"
"2017","Winnipeg, Manitoba","2016S05004650","Both sexes","All ages","Persons","249","units","0","v1061322601","55.1.1","744607","","","","0"
"2018","Winnipeg, Manitoba","2016S05004650","Both sexes","All ages","Persons","249","units","0","v1061322601","55.1.1","757046","","","","0"
"2019","Winnipeg, Manitoba","2016S05004650","Both sexes","All ages","Persons","249","units","0","v1061322601","55.1.1","767226","","","","0"
"2020","Winnipeg, Manitoba","2016S05004650","Both sexes","All ages","Persons","249","units","0","v1061322601","55.1.1","771404","","","","0"
"2021","Winnipeg, Manitoba","2016S05004650","Both sexes","All ages","Persons","249","units","0","v1061322601","55.1.1","777265","","","","0"
"2022","Winnipeg, Manitoba","2016S05004650","Both sexes","All ages","Persons","249","units","0","v1061322601","55.1.1","787663","","","","0"
"2014","Interlake, Manitoba","2016S05004660","Both sexes","All ages","Persons","249","units","0","v1061322931","56.1.1","92718","","","","0"
"2015","Interlake, Manitoba","2016S05004660","Both sexes","All ages","Persons","249","units","0","v1061322931","56.1.1","93095","","","","0"
"2016","Interlake, Manitoba","2016S05004660","Both sexes","All ages","Persons","249","units","0","v1061322931","56.1.1","93805","","","","0"
"2017","Interlake, Manitoba","2016S05004660","Both sexes","All ages","Persons","249","units","0","v1061322931","56.1.1","94404","","","","0"
"2018","Interlake, Manitoba","2016S05004660","Both sexes","All ages","Persons","249","units","0","v1061322931","56.1.1","95263","","","","0"
"2019","Interlake, Manitoba","2016S05004660","Both sexes","All ages","Persons","249","units","0","v1061322931","56.1.1","96717","","","","0"
"2020","Interlake, Manitoba","2016S05004660","Both sexes","All ages","Persons","249","units","0","v1061322931","56.1.1","97823","","","","0"
"2021","Interlake, Manitoba","2016S05004660","Both sexes","All ages","Persons","249","units","0","v1061322931","56.1.1","99084","","","","0"
"2022","Interlake, Manitoba","2016S05004660","Both sexes","All ages","Persons","249","units","0","v1061322931","56.1.1","100408","","","","0"
"2014","Parklands, Manitoba","2016S05004670","Both sexes","All ages","Persons","249","units","0","v1061323261","57.1.1","42282","","","","0"
"2015","Parklands, Manitoba","2016S05004670","Both sexes","All ages","Persons","249","units","0","v1061323261","57.1.1","42130","","","","0"
"2016","Parklands, Manitoba","2016S05004670","Both sexes","All ages","Persons","249","units","0","v1061323261","57.1.1","42266","","","","0"
"2017","Parklands, Manitoba","2016S05004670","Both sexes","All ages","Persons","249","units","0","v1061323261","57.1.1","42137","","","","0"
"2018","Parklands, Manitoba","2016S05004670","Both sexes","All ages","Persons","249","units","0","v1061323261","57.1.1","42054","","","","0"
"2019","Parklands, Manitoba","2016S05004670","Both sexes","All ages","Persons","249","units","0","v1061323261","57.1.1","41948","","","","0"
"2020","Parklands, Manitoba","2016S05004670","Both sexes","All ages","Persons","249","units","0","v1061323261","57.1.1","41839","","","","0"
"2021","Parklands, Manitoba","2016S05004670","Both sexes","All ages","Persons","249","units","0","v1061323261","57.1.1","41847","","","","0"
"2022","Parklands, Manitoba","2016S05004670","Both sexes","All ages","Persons","249","units","0","v1061323261","57.1.1","41816","","","","0"
"2014","North, Manitoba","2016S05004680","Both sexes","All ages","Persons","249","units","0","v1061323591","58.1.1","92777","","","","0"
"2015","North, Manitoba","2016S05004680","Both sexes","All ages","Persons","249","units","0","v1061323591","58.1.1","92829","","","","0"
"2016","North, Manitoba","2016S05004680","Both sexes","All ages","Persons","249","units","0","v1061323591","58.1.1","93075","","","","0"
"2017","North, Manitoba","2016S05004680","Both sexes","All ages","Persons","249","units","0","v1061323591","58.1.1","93788","","","","0"
"2018","North, Manitoba","2016S05004680","Both sexes","All ages","Persons","249","units","0","v1061323591","58.1.1","94121","","","","0"
"2019","North, Manitoba","2016S05004680","Both sexes","All ages","Persons","249","units","0","v1061323591","58.1.1","94524","","","","0"
"2020","North, Manitoba","2016S05004680","Both sexes","All ages","Persons","249","units","0","v1061323591","58.1.1","94854","","","","0"
"2021","North, Manitoba","2016S05004680","Both sexes","All ages","Persons","249","units","0","v1061323591","58.1.1","95055","","","","0"
"2022","North, Manitoba","2016S05004680","Both sexes","All ages","Persons","249","units","0","v1061323591","58.1.1","95113","","","","0"
"2014","Saskatchewan","2016A000247","Both sexes","All ages","Persons","249","units","0","v1061323921","59.1.1","1112979","","","","0"
"2015","Saskatchewan","2016A000247","Both sexes","All ages","Persons","249","units","0","v1061323921","59.1.1","1120967","","","","0"
"2016","Saskatchewan","2016A000247","Both sexes","All ages","Persons","249","units","0","v1061323921","59.1.1","1135987","","","","0"
"2017","Saskatchewan","2016A000247","Both sexes","All ages","Persons","249","units","0","v1061323921","59.1.1","1150331","","","","0"
"2018","Saskatchewan","2016A000247","Both sexes","All ages","Persons","249","units","0","v1061323921","59.1.1","1161767","","","","0"
"2019","Saskatchewan","2016A000247","Both sexes","All ages","Persons","249","units","0","v1061323921","59.1.1","1172479","","","","0"
"2020","Saskatchewan","2016A000247","Both sexes","All ages","Persons","249","units","0","v1061323921","59.1.1","1178467","","","","0"
"2021","Saskatchewan","2016A000247","Both sexes","All ages","Persons","249","units","0","v1061323921","59.1.1","1181493","","","","0"
"2022","Saskatchewan","2016A000247","Both sexes","All ages","Persons","249","units","0","v1061323921","59.1.1","1194803","","","","0"
"2014","Regina-Moose Mountain, Saskatchewan","2016S05004710","Both sexes","All ages","Persons","249","units","0","v1061324251","60.1.1","319720","","","","0"
"2015","Regina-Moose Mountain, Saskatchewan","2016S05004710","Both sexes","All ages","Persons","249","units","0","v1061324251","60.1.1","322727","","","","0"
"2016","Regina-Moose Mountain, Saskatchewan","2016S05004710","Both sexes","All ages","Persons","249","units","0","v1061324251","60.1.1","328573","","","","0"
"2017","Regina-Moose Mountain, Saskatchewan","2016S05004710","Both sexes","All ages","Persons","249","units","0","v1061324251","60.1.1","334170","","","","0"
"2018","Regina-Moose Mountain, Saskatchewan","2016S05004710","Both sexes","All ages","Persons","249","units","0","v1061324251","60.1.1","339206","","","","0"
"2019","Regina-Moose Mountain, Saskatchewan","2016S05004710","Both sexes","All ages","Persons","249","units","0","v1061324251","60.1.1","343579","","","","0"
"2020","Regina-Moose Mountain, Saskatchewan","2016S05004710","Both sexes","All ages","Persons","249","units","0","v1061324251","60.1.1","345276","","","","0"
"2021","Regina-Moose Mountain, Saskatchewan","2016S05004710","Both sexes","All ages","Persons","249","units","0","v1061324251","60.1.1","345779","","","","0"
"2022","Regina-Moose Mountain, Saskatchewan","2016S05004710","Both sexes","All ages","Persons","249","units","0","v1061324251","60.1.1","349864","","","","0"
"2014","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Both sexes","All ages","Persons","249","units","0","v1061324581","61.1.1","103282","","","","0"
"2015","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Both sexes","All ages","Persons","249","units","0","v1061324581","61.1.1","103297","","","","0"
"2016","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Both sexes","All ages","Persons","249","units","0","v1061324581","61.1.1","104197","","","","0"
"2017","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Both sexes","All ages","Persons","249","units","0","v1061324581","61.1.1","104673","","","","0"
"2018","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Both sexes","All ages","Persons","249","units","0","v1061324581","61.1.1","104665","","","","0"
"2019","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Both sexes","All ages","Persons","249","units","0","v1061324581","61.1.1","104097","","","","0"
"2020","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Both sexes","All ages","Persons","249","units","0","v1061324581","61.1.1","103442","","","","0"
"2021","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Both sexes","All ages","Persons","249","units","0","v1061324581","61.1.1","102959","","","","0"
"2022","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Both sexes","All ages","Persons","249","units","0","v1061324581","61.1.1","103156","","","","0"
"2014","Saskatoon-Biggar, Saskatchewan","2016S05004730","Both sexes","All ages","Persons","249","units","0","v1061324911","62.1.1","350952","","","","0"
"2015","Saskatoon-Biggar, Saskatchewan","2016S05004730","Both sexes","All ages","Persons","249","units","0","v1061324911","62.1.1","356153","","","","0"
"2016","Saskatoon-Biggar, Saskatchewan","2016S05004730","Both sexes","All ages","Persons","249","units","0","v1061324911","62.1.1","364454","","","","0"
"2017","Saskatoon-Biggar, Saskatchewan","2016S05004730","Both sexes","All ages","Persons","249","units","0","v1061324911","62.1.1","372258","","","","0"
"2018","Saskatoon-Biggar, Saskatchewan","2016S05004730","Both sexes","All ages","Persons","249","units","0","v1061324911","62.1.1","378978","","","","0"
"2019","Saskatoon-Biggar, Saskatchewan","2016S05004730","Both sexes","All ages","Persons","249","units","0","v1061324911","62.1.1","385851","","","","0"
"2020","Saskatoon-Biggar, Saskatchewan","2016S05004730","Both sexes","All ages","Persons","249","units","0","v1061324911","62.1.1","391700","","","","0"
"2021","Saskatoon-Biggar, Saskatchewan","2016S05004730","Both sexes","All ages","Persons","249","units","0","v1061324911","62.1.1","394539","","","","0"
"2022","Saskatoon-Biggar, Saskatchewan","2016S05004730","Both sexes","All ages","Persons","249","units","0","v1061324911","62.1.1","402192","","","","0"
"2014","Yorkton-Melville, Saskatchewan","2016S05004740","Both sexes","All ages","Persons","249","units","0","v1061325241","63.1.1","86787","","","","0"
"2015","Yorkton-Melville, Saskatchewan","2016S05004740","Both sexes","All ages","Persons","249","units","0","v1061325241","63.1.1","86150","","","","0"
"2016","Yorkton-Melville, Saskatchewan","2016S05004740","Both sexes","All ages","Persons","249","units","0","v1061325241","63.1.1","85992","","","","0"
"2017","Yorkton-Melville, Saskatchewan","2016S05004740","Both sexes","All ages","Persons","249","units","0","v1061325241","63.1.1","85806","","","","0"
"2018","Yorkton-Melville, Saskatchewan","2016S05004740","Both sexes","All ages","Persons","249","units","0","v1061325241","63.1.1","85416","","","","0"
"2019","Yorkton-Melville, Saskatchewan","2016S05004740","Both sexes","All ages","Persons","249","units","0","v1061325241","63.1.1","84962","","","","0"
"2020","Yorkton-Melville, Saskatchewan","2016S05004740","Both sexes","All ages","Persons","249","units","0","v1061325241","63.1.1","84298","","","","0"
"2021","Yorkton-Melville, Saskatchewan","2016S05004740","Both sexes","All ages","Persons","249","units","0","v1061325241","63.1.1","84175","","","","0"
"2022","Yorkton-Melville, Saskatchewan","2016S05004740","Both sexes","All ages","Persons","249","units","0","v1061325241","63.1.1","84340","","","","0"
"2014","Prince Albert, Saskatchewan","2016S05004750","Both sexes","All ages","Persons","249","units","0","v1061325571","64.1.1","213549","","","","0"
"2015","Prince Albert, Saskatchewan","2016S05004750","Both sexes","All ages","Persons","249","units","0","v1061325571","64.1.1","213887","","","","0"
"2016","Prince Albert, Saskatchewan","2016S05004750","Both sexes","All ages","Persons","249","units","0","v1061325571","64.1.1","214048","","","","0"
"2017","Prince Albert, Saskatchewan","2016S05004750","Both sexes","All ages","Persons","249","units","0","v1061325571","64.1.1","214583","","","","0"
"2018","Prince Albert, Saskatchewan","2016S05004750","Both sexes","All ages","Persons","249","units","0","v1061325571","64.1.1","214400","","","","0"
"2019","Prince Albert, Saskatchewan","2016S05004750","Both sexes","All ages","Persons","249","units","0","v1061325571","64.1.1","214757","","","","0"
"2020","Prince Albert, Saskatchewan","2016S05004750","Both sexes","All ages","Persons","249","units","0","v1061325571","64.1.1","214387","","","","0"
"2021","Prince Albert, Saskatchewan","2016S05004750","Both sexes","All ages","Persons","249","units","0","v1061325571","64.1.1","214301","","","","0"
"2022","Prince Albert, Saskatchewan","2016S05004750","Both sexes","All ages","Persons","249","units","0","v1061325571","64.1.1","215118","","","","0"
"2014","Northern, Saskatchewan","2016S05004760","Both sexes","All ages","Persons","249","units","0","v1061325901","65.1.1","38689","","","","0"
"2015","Northern, Saskatchewan","2016S05004760","Both sexes","All ages","Persons","249","units","0","v1061325901","65.1.1","38753","","","","0"
"2016","Northern, Saskatchewan","2016S05004760","Both sexes","All ages","Persons","249","units","0","v1061325901","65.1.1","38723","","","","0"
"2017","Northern, Saskatchewan","2016S05004760","Both sexes","All ages","Persons","249","units","0","v1061325901","65.1.1","38841","","","","0"
"2018","Northern, Saskatchewan","2016S05004760","Both sexes","All ages","Persons","249","units","0","v1061325901","65.1.1","39102","","","","0"
"2019","Northern, Saskatchewan","2016S05004760","Both sexes","All ages","Persons","249","units","0","v1061325901","65.1.1","39233","","","","0"
"2020","Northern, Saskatchewan","2016S05004760","Both sexes","All ages","Persons","249","units","0","v1061325901","65.1.1","39364","","","","0"
"2021","Northern, Saskatchewan","2016S05004760","Both sexes","All ages","Persons","249","units","0","v1061325901","65.1.1","39740","","","","0"
"2022","Northern, Saskatchewan","2016S05004760","Both sexes","All ages","Persons","249","units","0","v1061325901","65.1.1","40133","","","","0"
"2014","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v1061326231","66.1.1","4083648","","","","0"
"2015","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v1061326231","66.1.1","4144491","","","","0"
"2016","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v1061326231","66.1.1","4196061","","","","0"
"2017","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v1061326231","66.1.1","4241100","","","","0"
"2018","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v1061326231","66.1.1","4298275","","","","0"
"2019","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v1061326231","66.1.1","4362576","","","","0"
"2020","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v1061326231","66.1.1","4416682","","","","0"
"2021","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v1061326231","66.1.1","4443773","","","","0"
"2022","Alberta","2016A000248","Both sexes","All ages","Persons","249","units","0","v1061326231","66.1.1","4543111","","","","0"
"2014","Lethbridge-Medicine Hat, Alberta","2016S05004810","Both sexes","All ages","Persons","249","units","0","v1061326561","67.1.1","293485","","","","0"
"2015","Lethbridge-Medicine Hat, Alberta","2016S05004810","Both sexes","All ages","Persons","249","units","0","v1061326561","67.1.1","296265","","","","0"
"2016","Lethbridge-Medicine Hat, Alberta","2016S05004810","Both sexes","All ages","Persons","249","units","0","v1061326561","67.1.1","299218","","","","0"
"2017","Lethbridge-Medicine Hat, Alberta","2016S05004810","Both sexes","All ages","Persons","249","units","0","v1061326561","67.1.1","301002","","","","0"
"2018","Lethbridge-Medicine Hat, Alberta","2016S05004810","Both sexes","All ages","Persons","249","units","0","v1061326561","67.1.1","303663","","","","0"
"2019","Lethbridge-Medicine Hat, Alberta","2016S05004810","Both sexes","All ages","Persons","249","units","0","v1061326561","67.1.1","306207","","","","0"
"2020","Lethbridge-Medicine Hat, Alberta","2016S05004810","Both sexes","All ages","Persons","249","units","0","v1061326561","67.1.1","308118","","","","0"
"2021","Lethbridge-Medicine Hat, Alberta","2016S05004810","Both sexes","All ages","Persons","249","units","0","v1061326561","67.1.1","309102","","","","0"
"2022","Lethbridge-Medicine Hat, Alberta","2016S05004810","Both sexes","All ages","Persons","249","units","0","v1061326561","67.1.1","313979","","","","0"
"2014","Camrose-Drumheller, Alberta","2016S05004820","Both sexes","All ages","Persons","249","units","0","v1061326891","68.1.1","208572","","","","0"
"2015","Camrose-Drumheller, Alberta","2016S05004820","Both sexes","All ages","Persons","249","units","0","v1061326891","68.1.1","209258","","","","0"
"2016","Camrose-Drumheller, Alberta","2016S05004820","Both sexes","All ages","Persons","249","units","0","v1061326891","68.1.1","208976","","","","0"
"2017","Camrose-Drumheller, Alberta","2016S05004820","Both sexes","All ages","Persons","249","units","0","v1061326891","68.1.1","208404","","","","0"
"2018","Camrose-Drumheller, Alberta","2016S05004820","Both sexes","All ages","Persons","249","units","0","v1061326891","68.1.1","208296","","","","0"
